,X.1,X,Sample_ID,Seed_Number,Length,Width,Plant_Species_Common_Name,Treatment,Germination.Date,germ,Lemur_Species,Name,GerminationTime
4750,4750,3435,BZ096,2,3.56,1.63,Rubus fruticosus,"Gut-passed, Washed",NA,0,E. mongoz,Clancy,NA
4751,4751,3436,BZ096,3,3.42,1.83,Rubus fruticosus,"Gut-passed, Washed",NA,0,E. mongoz,Clancy,NA
4752,4752,3437,BZ096,4,3.4,1.82,Rubus fruticosus,"Gut-passed, Washed",NA,0,E. mongoz,Clancy,NA
4753,4753,3438,BZ096,5,3.57,2.21,Rubus fruticosus,"Gut-passed, Washed",NA,0,E. mongoz,Clancy,NA
4754,4754,3439,BZ096,6,3.44,2.13,Rubus fruticosus,"Gut-passed, Washed",NA,0,E. mongoz,Clancy,NA
4755,4755,3440,BZ096,7,3.59,1.91,Rubus fruticosus,"Gut-passed, Washed",NA,0,E. mongoz,Clancy,NA
4756,4756,3441,BZ096,8,2.07,2.03,Rubus fruticosus,"Gut-passed, Washed",NA,0,E. mongoz,Clancy,NA
4757,4757,3442,BZ096,9,4.29,3.44,Capsicum annuum,"Gut-passed, Washed",3/24/23,1,E. mongoz,Clancy,9
4758,4758,3443,BZ096,10,4.85,4.04,Capsicum annuum,"Gut-passed, Washed",NA,0,E. mongoz,Clancy,NA
4759,4759,3444,BZ096,11,4.18,3.44,Capsicum annuum,"Gut-passed, Washed",3/24/23,1,E. mongoz,Clancy,9
4760,4760,3563,BZ057,1,12.24,6.72,Cucurbita moschata,"Gut-passed, Washed",3/1/23,1,E. coronatus,Ma'at,6
4761,4761,3564,BZ057,2,9.38,4.14,Malus pumila,"Gut-passed, Washed",3/1/23,1,E. coronatus,Ma'at,6
4762,4762,3565,BZ057,3,3.65,2.76,Solanum lycopersicum,"Gut-passed, Washed",3/1/23,1,E. coronatus,Ma'at,6
4763,4763,3566,BZ057,4,3.51,2.53,Solanum lycopersicum,"Gut-passed, Washed",3/1/23,1,E. coronatus,Ma'at,6
4764,4764,3567,BZ057,5,3.81,2.87,Solanum lycopersicum,"Gut-passed, Washed",3/1/23,1,E. coronatus,Ma'at,6
4765,4765,3568,BZ057,6,3.7,2.74,Solanum lycopersicum,"Gut-passed, Washed",3/24/23,1,E. coronatus,Ma'at,29
4766,4766,4832,BZ131,1,4.01,3.12,Capsicum annuum,Gut-passed,NA,0,E. coronatus,Shezmu,NA
4767,4767,4833,BZ131,2,2.24,1.18,Selenicereus undatus,Gut-passed,NA,0,E. coronatus,Shezmu,NA
4768,4768,4834,BZ131,3,2.29,1.32,Selenicereus undatus,Gut-passed,NA,0,E. coronatus,Shezmu,NA
4769,4769,4835,BZ131,4,3.7,2.91,Solanum lycopersicum,Gut-passed,NA,0,E. coronatus,Shezmu,NA
4770,4770,4836,BZ131,5,4.38,2.89,Solanum lycopersicum,Gut-passed,NA,0,E. coronatus,Shezmu,NA
4771,4771,4837,BZ131,6,4.35,2.74,Solanum lycopersicum,Gut-passed,NA,0,E. coronatus,Shezmu,NA
4772,4772,4838,BZ131,7,3.26,2.36,Rubus fruticosus,Gut-passed,NA,0,E. coronatus,Shezmu,NA
4773,4773,4839,BZ131,8,2.68,2.29,Rubus fruticosus,Gut-passed,NA,0,E. coronatus,Shezmu,NA
4774,4774,4840,BZ131,9,3.08,1.86,Rubus fruticosus,Gut-passed,NA,0,E. coronatus,Shezmu,NA
4775,4775,4841,BZ131,10,2.74,2.3,Rubus fruticosus,Gut-passed,NA,0,E. coronatus,Shezmu,NA
4776,4776,4842,BZ131,11,2.83,2.27,Rubus fruticosus,Gut-passed,NA,0,E. coronatus,Shezmu,NA
4777,4777,4843,BZ131,12,3.33,2.51,Rubus fruticosus,Gut-passed,NA,0,E. coronatus,Shezmu,NA
4778,4778,4844,BZ131,13,2.65,1.68,Rubus fruticosus,Gut-passed,NA,0,E. coronatus,Shezmu,NA
4779,4779,4845,BZ131,14,2.92,2.28,Rubus fruticosus,Gut-passed,NA,0,E. coronatus,Shezmu,NA
4780,4780,4846,BZ131,15,2.99,1.89,Rubus fruticosus,Gut-passed,NA,0,E. coronatus,Shezmu,NA
4781,4781,4847,BZ130,1,2.79,2.18,Rubus fruticosus,"Gut-passed, Washed",NA,0,E. coronatus,Shezmu,NA
4782,4782,4848,BZ130,2,3.47,1.92,Rubus fruticosus,"Gut-passed, Washed",NA,0,E. coronatus,Shezmu,NA
4783,4783,4849,BZ130,3,3.08,2.31,Rubus fruticosus,"Gut-passed, Washed",NA,0,E. coronatus,Shezmu,NA
4784,4784,4850,BZ130,4,2.81,2.07,Rubus fruticosus,"Gut-passed, Washed",NA,0,E. coronatus,Shezmu,NA
4785,4785,4851,BZ130,5,2.99,1.97,Rubus fruticosus,"Gut-passed, Washed",NA,0,E. coronatus,Shezmu,NA
4786,4786,4852,BZ130,6,2.83,2.29,Rubus fruticosus,"Gut-passed, Washed",NA,0,E. coronatus,Shezmu,NA
4787,4787,4853,BZ130,7,3.08,2.25,Rubus fruticosus,"Gut-passed, Washed",NA,0,E. coronatus,Shezmu,NA
4788,4788,4854,BZ130,8,2.5,2,Rubus fruticosus,"Gut-passed, Washed",NA,0,E. coronatus,Shezmu,NA
4789,4789,4855,BZ127,1,4.68,3.8,Capsicum annuum,Gut-passed,4/21/23,1,E. coronatus,Mosi,9
4790,4790,4856,BZ127,2,2.79,1.73,Rubus fruticosus,Gut-passed,NA,0,E. coronatus,Mosi,NA
4791,4791,4857,BZ127,3,2.79,2.27,Rubus fruticosus,Gut-passed,NA,0,E. coronatus,Mosi,NA
4792,4792,4858,BZ127,4,3.19,1.73,Rubus fruticosus,Gut-passed,NA,0,E. coronatus,Mosi,NA
4793,4793,4859,BZ127,5,2.63,2.24,Rubus fruticosus,Gut-passed,NA,0,E. coronatus,Mosi,NA
4794,4794,4860,BZ127,6,3.27,2.63,Rubus fruticosus,Gut-passed,NA,0,E. coronatus,Mosi,NA
4795,4795,4861,BZ127,7,2.76,2.16,Rubus fruticosus,Gut-passed,NA,0,E. coronatus,Mosi,NA
4796,4796,4862,BZ127,8,2.73,1.71,Rubus fruticosus,Gut-passed,NA,0,E. coronatus,Mosi,NA
4797,4797,4863,BZ135,1,2.22,1.35,Selenicereus undatus,"Gut-passed, Washed",5/19/23,1,E. coronatus,Shezmu,37
4798,4798,4864,BZ135,2,2.33,1.35,Selenicereus undatus,"Gut-passed, Washed",NA,0,E. coronatus,Shezmu,NA
4799,4799,4865,BZ135,3,2.03,1.15,Selenicereus undatus,"Gut-passed, Washed",5/3/23,1,E. coronatus,Shezmu,21
4800,4800,4866,BZ135,4,2.33,1.07,Selenicereus undatus,"Gut-passed, Washed",4/25/23,1,E. coronatus,Shezmu,13
4801,4801,4867,BZ135,5,1.84,1.23,Selenicereus undatus,"Gut-passed, Washed",6/2/23,1,E. coronatus,Shezmu,51
4802,4802,4868,BZ135,6,2.03,1.17,Selenicereus undatus,"Gut-passed, Washed",4/25/23,1,E. coronatus,Shezmu,13
4803,4803,4869,BZ135,7,1.99,1.28,Selenicereus undatus,"Gut-passed, Washed",5/3/23,1,E. coronatus,Shezmu,21
4804,4804,4870,BZ135,8,1.94,1.09,Selenicereus undatus,"Gut-passed, Washed",4/25/23,1,E. coronatus,Shezmu,13
4805,4805,4871,BZ135,9,2.09,1.38,Selenicereus undatus,"Gut-passed, Washed",4/21/23,1,E. coronatus,Shezmu,9
4806,4806,4872,BZ135,10,1.95,1.34,Selenicereus undatus,"Gut-passed, Washed",4/21/23,1,E. coronatus,Shezmu,9
4807,4807,4873,BZ135,11,2.17,1.24,Selenicereus undatus,"Gut-passed, Washed",NA,0,E. coronatus,Shezmu,NA
4808,4808,4874,BZ135,12,2.16,1.27,Selenicereus undatus,"Gut-passed, Washed",5/19/23,1,E. coronatus,Shezmu,37
4809,4809,4875,BZ138,1,1.79,1.12,Selenicereus undatus,Gut-passed,5/3/23,1,E. coronatus,Shezmu,21
4810,4810,4876,BZ138,2,2.27,1.41,Selenicereus undatus,Gut-passed,4/25/23,1,E. coronatus,Shezmu,13
4811,4811,4877,BZ138,3,2.38,1.31,Selenicereus undatus,Gut-passed,5/10/23,1,E. coronatus,Shezmu,28
4812,4812,4878,BZ138,4,2.11,1.27,Selenicereus undatus,Gut-passed,4/25/23,1,E. coronatus,Shezmu,13
4813,4813,4879,BZ138,5,2.06,1.47,Selenicereus undatus,Gut-passed,4/19/23,1,E. coronatus,Shezmu,7
4814,4814,4880,BZ138,6,2.3,1.32,Selenicereus undatus,Gut-passed,4/19/23,1,E. coronatus,Shezmu,7
4815,4815,4881,BZ138,7,2.15,1.41,Selenicereus undatus,Gut-passed,NA,0,E. coronatus,Shezmu,NA
4816,4816,4882,BZ138,8,2.01,1.3,Selenicereus undatus,Gut-passed,5/26/23,1,E. coronatus,Shezmu,44
4817,4817,4883,BZ138,9,2.29,1.28,Selenicereus undatus,Gut-passed,NA,0,E. coronatus,Shezmu,NA
4818,4818,4884,BZ138,10,2.15,1.27,Selenicereus undatus,Gut-passed,4/25/23,1,E. coronatus,Shezmu,13
4819,4819,4885,BZ138,11,2.27,1.24,Selenicereus undatus,Gut-passed,4/25/23,1,E. coronatus,Shezmu,13
4820,4820,4886,BZ138,12,2.07,1.08,Selenicereus undatus,Gut-passed,5/19/23,1,E. coronatus,Shezmu,37
4821,4821,4887,BZ136,1,1.92,1.25,Selenicereus undatus,"Gut-passed, Washed",NA,0,E. coronatus,Shezmu,NA
4822,4822,4888,BZ136,2,2.2,1.19,Selenicereus undatus,"Gut-passed, Washed",4/25/23,1,E. coronatus,Shezmu,13
4823,4823,4889,BZ136,3,2.24,1.27,Selenicereus undatus,"Gut-passed, Washed",4/25/23,1,E. coronatus,Shezmu,13
4824,4824,4890,BZ136,4,4.31,3.37,Capsicum annuum,"Gut-passed, Washed",4/25/23,1,E. coronatus,Shezmu,13
4825,4825,4891,BZ137,1,2.16,1.58,Rubus fruticosus,Gut-passed,NA,0,E. coronatus,Nedjem,NA
4826,4826,4892,BZ137,2,2.56,1.96,Rubus fruticosus,Gut-passed,NA,0,E. coronatus,Nedjem,NA
4827,4827,4893,BZ137,3,2.97,2.31,Rubus fruticosus,Gut-passed,NA,0,E. coronatus,Nedjem,NA
4828,4828,4908,BZ129,1,2.26,1.29,Selenicereus undatus,Gut-passed,NA,0,E. coronatus,Aria,NA
4829,4829,4909,BZ129,2,2.2,1.41,Selenicereus undatus,Gut-passed,4/25/23,1,E. coronatus,Aria,13
4830,4830,4910,BZ129,3,2.18,1.29,Selenicereus undatus,Gut-passed,4/25/23,1,E. coronatus,Aria,13
4831,4831,4911,BZ129,4,2.27,1.39,Selenicereus undatus,Gut-passed,NA,0,E. coronatus,Aria,NA
4832,4832,4912,BZ129,5,3.32,1.84,Rubus fruticosus,Gut-passed,NA,0,E. coronatus,Aria,NA
4833,4833,4913,BZ129,6,2.69,1.2,Rubus fruticosus,Gut-passed,NA,0,E. coronatus,Aria,NA
4834,4834,4914,BZ133,1,3.14,2.25,Rubus fruticosus,"Gut-passed, Washed",NA,0,E. coronatus,Shezmu,NA
4835,4835,4915,BZ133,2,3.02,2.45,Rubus fruticosus,"Gut-passed, Washed",NA,0,E. coronatus,Shezmu,NA
4836,4836,4916,BZ133,3,2.73,1.94,Rubus fruticosus,"Gut-passed, Washed",NA,0,E. coronatus,Shezmu,NA
4837,4837,4917,BZ133,4,2.31,2,Rubus fruticosus,"Gut-passed, Washed",NA,0,E. coronatus,Shezmu,NA
4838,4838,4918,BZ133,5,4.23,3.59,Capsicum annuum,"Gut-passed, Washed",4/19/23,1,E. coronatus,Shezmu,7
4839,4839,4919,BZ133,6,3.67,2.57,Solanum lycopersicum,"Gut-passed, Washed",4/19/23,1,E. coronatus,Shezmu,7
4840,4840,4920,BZ133,7,1.93,1.23,Selenicereus undatus,"Gut-passed, Washed",4/19/23,1,E. coronatus,Shezmu,7
4841,4841,4921,BZ133,8,2.13,1.4,Selenicereus undatus,"Gut-passed, Washed",4/14/23,1,E. coronatus,Shezmu,2
4842,4842,4922,BZ132,1,2.61,2.25,Rubus fruticosus,Gut-passed,NA,0,E. coronatus,Shezmu,NA
4843,4843,4923,BZ132,2,3.21,2.39,Rubus fruticosus,Gut-passed,NA,0,E. coronatus,Shezmu,NA
4844,4844,4924,BZ132,3,2.79,1.69,Rubus fruticosus,Gut-passed,NA,0,E. coronatus,Shezmu,NA
4845,4845,4925,BZ132,4,3.05,2.15,Rubus fruticosus,Gut-passed,NA,0,E. coronatus,Shezmu,NA
4846,4846,4926,BZ132,5,2.73,1.83,Rubus fruticosus,Gut-passed,NA,0,E. coronatus,Shezmu,NA
4847,4847,4927,BZ132,6,2.81,1.95,Rubus fruticosus,Gut-passed,NA,0,E. coronatus,Shezmu,NA
4848,4848,4928,BZ132,7,3.08,1.85,Rubus fruticosus,Gut-passed,NA,0,E. coronatus,Shezmu,NA
4849,4849,4929,BZ132,8,2.92,1.98,Rubus fruticosus,Gut-passed,NA,0,E. coronatus,Shezmu,NA
4850,4850,4930,BZ132,9,4.28,3.77,Capsicum annuum,Gut-passed,NA,0,E. coronatus,Shezmu,NA
4851,4851,4931,BZ132,10,2.12,1.27,Selenicereus undatus,Gut-passed,5/3/23,1,E. coronatus,Shezmu,21
4852,4852,1011,BZ105,3,10.24,4.58,Cucumis melo var. cantalupensis,"Gut-passed, Washed",2/17/23,1,M. murinus,Phlox,-40
4853,4853,1013,BZ105,4,9.4,4.2,Cucumis melo var. cantalupensis,"Gut-passed, Washed",2/15/23,1,M. murinus,Phlox,-42
4854,4854,1015,BZ105,5,9.94,4.53,Cucumis melo var. cantalupensis,"Gut-passed, Washed",2/15/23,1,M. murinus,Phlox,-42
4855,4855,1017,BZ105,1,9.58,4.65,Cucumis melo var. cantalupensis,"Gut-passed, Washed",NA,0,M. murinus,Phlox,NA
4856,4856,1019,BZ105,2,9.39,4.44,Cucumis melo var. cantalupensis,"Gut-passed, Washed",NA,0,M. murinus,Phlox,NA
4857,4857,1021,BZ105,6,8.91,4.2,Cucumis melo var. cantalupensis,"Gut-passed, Washed",NA,0,M. murinus,Phlox,NA
4858,4858,1023,BZ105,7,10.17,4.69,Cucumis melo var. cantalupensis,"Gut-passed, Washed",NA,0,M. murinus,Phlox,NA
4859,4859,1025,BZ105,8,9.18,4.16,Cucumis melo var. cantalupensis,"Gut-passed, Washed",NA,0,M. murinus,Phlox,NA
4860,4860,1027,BZ105,9,2.26,1.48,Actinidia deliciosa,"Gut-passed, Washed",NA,0,M. murinus,Phlox,NA
4861,4861,1029,BZ105,10,2.24,1.33,Actinidia deliciosa,"Gut-passed, Washed",NA,0,M. murinus,Phlox,NA
4862,4862,1031,BZ105,11,2.34,1.41,Actinidia deliciosa,"Gut-passed, Washed",NA,0,M. murinus,Phlox,NA
4863,4863,1033,BZ105,12,2.4,1.33,Actinidia deliciosa,"Gut-passed, Washed",NA,0,M. murinus,Phlox,NA
4864,4864,1035,BZ105,13,2.27,1.33,Actinidia deliciosa,"Gut-passed, Washed",NA,0,M. murinus,Phlox,NA
4865,4865,1037,BZ105,14,2.26,1.46,Actinidia deliciosa,"Gut-passed, Washed",NA,0,M. murinus,Phlox,NA
4866,4866,1039,BZ105,15,4.33,2.77,Solanum lycopersicum,"Gut-passed, Washed",NA,0,M. murinus,Phlox,NA
4867,4867,1041,BZ105,16,4.51,2.42,Solanum lycopersicum,"Gut-passed, Washed",NA,0,M. murinus,Phlox,NA
4868,4868,1043,BZ105,17,4.27,2.63,Solanum lycopersicum,"Gut-passed, Washed",NA,0,M. murinus,Phlox,NA
4869,4869,3864,BZ106,1,3.65,2.32,Rubus fruticosus,"Gut-passed, Washed",NA,0,M. murinus,Bee Balm,NA
4870,4870,3866,BZ106,2,3.63,1.59,Rubus fruticosus,"Gut-passed, Washed",NA,0,M. murinus,Bee Balm,NA
4871,4871,3868,BZ106,3,3.64,2.1,Rubus fruticosus,"Gut-passed, Washed",NA,0,M. murinus,Bee Balm,NA
4872,4872,3870,BZ106,4,3.6,2.01,Rubus fruticosus,"Gut-passed, Washed",NA,0,M. murinus,Bee Balm,NA
4873,4873,3872,BZ106,5,3.26,1.85,Rubus fruticosus,"Gut-passed, Washed",NA,0,M. murinus,Bee Balm,NA
4874,4874,3874,BZ106,6,3.81,1.67,Rubus fruticosus,"Gut-passed, Washed",NA,0,M. murinus,Bee Balm,NA
4875,4875,3876,BZ106,7,4.38,2.1,Rubus fruticosus,"Gut-passed, Washed",NA,0,M. murinus,Bee Balm,NA
4876,4876,3878,BZ106,8,3.76,1.92,Rubus fruticosus,"Gut-passed, Washed",NA,0,M. murinus,Bee Balm,NA
4877,4877,3880,BZ106,9,3.93,1.63,Rubus fruticosus,"Gut-passed, Washed",NA,0,M. murinus,Bee Balm,NA
4878,4878,3882,BZ106,10,2.26,1.42,Actinidia deliciosa,"Gut-passed, Washed",3/29/23,1,M. murinus,Bee Balm,0
4879,4879,3884,BZ106,11,1.54,1.21,Oxycoccus macrocarpus,"Gut-passed, Washed",NA,0,M. murinus,Bee Balm,NA
4880,4880,4530,BZ110,1,3.06,2.54,Rubus fruticosus,Gut-passed,NA,0,C. medius,Emu,NA
4881,4881,4531,BZ110,2,3.06,2.3,Rubus fruticosus,Gut-passed,NA,0,C. medius,Emu,NA
4882,4882,4532,BZ110,3,3.75,3.31,Capsicum annuum,Gut-passed,4/5/23,1,C. medius,Emu,7
4883,4883,4533,BZ110,4,3.58,2.95,Capsicum annuum,Gut-passed,4/5/23,1,C. medius,Emu,7
4884,4884,4534,BZ110,5,4.19,3.4,Capsicum annuum,Gut-passed,4/5/23,1,C. medius,Emu,7
4885,4885,4535,BZ110,6,4.24,3.68,Capsicum annuum,Gut-passed,4/5/23,1,C. medius,Emu,7
4886,4886,4536,BZ110,7,4.54,3.81,Capsicum annuum,Gut-passed,4/5/23,1,C. medius,Emu,7
4887,4887,4537,BZ110,8,3.88,3.26,Capsicum annuum,Gut-passed,4/5/23,1,C. medius,Emu,7
4888,4888,4538,BZ110,9,3.73,3.44,Capsicum annuum,Gut-passed,4/5/23,1,C. medius,Emu,7
4889,4889,4539,BZ110,10,4.27,3.93,Capsicum annuum,Gut-passed,4/5/23,1,C. medius,Emu,7
4890,4890,4540,BZ110,11,2.19,1.28,Selenicereus undatus,Gut-passed,NA,0,C. medius,Emu,NA
4891,4891,4541,BZ110,12,2,1.24,Selenicereus undatus,Gut-passed,NA,0,C. medius,Emu,NA
4892,4892,4542,BZ110,13,2.73,1.31,Selenicereus undatus,Gut-passed,4/19/23,1,C. medius,Emu,21
4893,4893,4543,BZ110,14,2.24,1.45,Selenicereus undatus,Gut-passed,4/19/23,1,C. medius,Emu,21
4894,4894,4544,BZ110,15,2.06,1.32,Selenicereus undatus,Gut-passed,4/12/23,1,C. medius,Emu,14
4895,4895,4545,BZ110,16,2.4,1.26,Selenicereus undatus,Gut-passed,4/19/23,1,C. medius,Emu,21
4896,4896,4546,BZ110,17,2.2,1.32,Selenicereus undatus,Gut-passed,NA,0,C. medius,Emu,NA
4897,4897,4547,BZ110,18,4.91,3.01,Solanum lycopersicum,Gut-passed,4/25/23,1,C. medius,Emu,27
4898,4898,4593,BZ112,1,3.85,2.69,Solanum lycopersicum,Gut-passed,4/5/23,1,M. murinus,Mushmelon,7
4899,4899,4594,BZ112,2,4.2,2.73,Solanum lycopersicum,Gut-passed,4/5/23,1,M. murinus,Mushmelon,7
4900,4900,4595,BZ112,3,2.18,1.28,Selenicereus undatus,Gut-passed,4/19/23,1,M. murinus,Mushmelon,21
4901,4901,4596,BZ112,4,2.27,1.43,Selenicereus undatus,Gut-passed,4/19/23,1,M. murinus,Mushmelon,21
4902,4902,4597,BZ112,5,2.95,2.27,Rubus fruticosus,Gut-passed,NA,0,M. murinus,Mushmelon,NA
4903,4903,4598,BZ112,6,3.24,2.14,Rubus fruticosus,Gut-passed,NA,0,M. murinus,Mushmelon,NA
4904,4904,4599,BZ112,7,3.36,2.15,Rubus fruticosus,Gut-passed,NA,0,M. murinus,Mushmelon,NA
4905,4905,4600,BZ112,8,3.7,3.23,Capsicum annuum,Gut-passed,4/7/23,1,M. murinus,Mushmelon,9
4906,4906,4601,BZ112,9,4.34,3.91,Capsicum annuum,Gut-passed,4/7/23,1,M. murinus,Mushmelon,9
4907,4907,4602,BZ112,10,3.79,2.9,Capsicum annuum,Gut-passed,4/5/23,1,M. murinus,Mushmelon,7
4908,4908,4603,BZ112,11,3.64,3.35,Capsicum annuum,Gut-passed,4/5/23,1,M. murinus,Mushmelon,7
4909,4909,4604,BZ111,1,3.93,3.36,Capsicum annuum,"Gut-passed, Washed",4/5/23,1,C. medius,Dunlin,7
4910,4910,4605,BZ111,2,3.51,3.54,Capsicum annuum,"Gut-passed, Washed",NA,0,C. medius,Dunlin,NA
4911,4911,4606,BZ111,3,4.25,3.56,Capsicum annuum,"Gut-passed, Washed",4/7/23,1,C. medius,Dunlin,9
4912,4912,4607,BZ111,4,3.19,2.14,Capsicum annuum,"Gut-passed, Washed",4/19/23,1,C. medius,Dunlin,21
4913,4913,4608,BZ111,5,3.23,2.22,Capsicum annuum,"Gut-passed, Washed",4/19/23,1,C. medius,Dunlin,21
4914,4914,4609,BZ111,6,2.16,1.28,Selenicereus undatus,"Gut-passed, Washed",4/12/23,1,C. medius,Dunlin,14
4915,4915,4610,BZ111,7,2.48,1.32,Selenicereus undatus,"Gut-passed, Washed",4/19/23,1,C. medius,Dunlin,21
4916,4916,4611,BZ111,8,2.17,1.38,Selenicereus undatus,"Gut-passed, Washed",4/14/23,1,C. medius,Dunlin,16
4917,4917,4612,BZ111,9,1.89,1.14,Selenicereus undatus,"Gut-passed, Washed",4/19/23,1,C. medius,Dunlin,21
4918,4918,4613,BZ111,10,2.17,1.27,Selenicereus undatus,"Gut-passed, Washed",4/21/23,1,C. medius,Dunlin,23
4919,4919,4614,BZ111,11,2.11,1.34,Selenicereus undatus,"Gut-passed, Washed",4/12/23,1,C. medius,Dunlin,14
4920,4920,4615,BZ111,12,2.08,1.31,Selenicereus undatus,"Gut-passed, Washed",4/5/23,1,C. medius,Dunlin,7
4921,4921,4616,BZ111,13,2.07,1.18,Selenicereus undatus,"Gut-passed, Washed",4/7/23,1,C. medius,Dunlin,9
4922,4922,4617,BZ111,14,2.17,1.39,Selenicereus undatus,"Gut-passed, Washed",4/12/23,1,C. medius,Dunlin,14
4923,4923,4618,BZ111,15,2.33,1.35,Selenicereus undatus,"Gut-passed, Washed",4/19/23,1,C. medius,Dunlin,21
4924,4924,4619,BZ111,16,2.39,1.35,Selenicereus undatus,"Gut-passed, Washed",5/3/23,1,C. medius,Dunlin,35
4925,4925,4620,BZ111,17,2.05,1.5,Selenicereus undatus,"Gut-passed, Washed",4/12/23,1,C. medius,Dunlin,14
4926,4926,4621,BZ111,18,2.24,1.15,Selenicereus undatus,"Gut-passed, Washed",4/12/23,1,C. medius,Dunlin,14
4927,4927,4622,BZ111,19,2.35,1.32,Selenicereus undatus,"Gut-passed, Washed",4/19/23,1,C. medius,Dunlin,21
4928,4928,4623,BZ111,20,1.91,1.18,Selenicereus undatus,"Gut-passed, Washed",4/19/23,1,C. medius,Dunlin,21
4929,4929,4624,BZ111,21,2.39,1.41,Selenicereus undatus,"Gut-passed, Washed",4/19/23,1,C. medius,Dunlin,21
4930,4930,4625,BZ111,22,2.4,1.39,Selenicereus undatus,"Gut-passed, Washed",4/14/23,1,C. medius,Dunlin,16
4931,4931,4626,BZ111,23,3.85,3.06,Capsicum annuum,"Gut-passed, Washed",4/12/23,1,C. medius,Dunlin,14
4932,4932,4627,BZ111,24,4.15,2.71,Capsicum annuum,"Gut-passed, Washed",NA,0,C. medius,Dunlin,NA
4933,4933,4628,BZ111,25,4.33,2.96,Capsicum annuum,"Gut-passed, Washed",NA,0,C. medius,Dunlin,NA
4934,4934,4629,BZ111,26,4.67,3.16,Capsicum annuum,"Gut-passed, Washed",NA,0,C. medius,Dunlin,NA
4935,4935,4630,BZ111,27,3.71,2.31,Capsicum annuum,"Gut-passed, Washed",NA,0,C. medius,Dunlin,NA
4936,4936,4631,BZ107,1,4.54,3.78,Capsicum annuum,Gut-passed,4/5/23,1,M. murinus,Teazel,7
4937,4937,4632,BZ107,2,4.02,3.31,Capsicum annuum,Gut-passed,4/5/23,1,M. murinus,Teazel,7
4938,4938,4633,BZ107,3,3.99,2.76,Solanum lycopersicum,Gut-passed,NA,0,M. murinus,Teazel,NA
4939,4939,4634,BZ107,4,4.04,2.84,Solanum lycopersicum,Gut-passed,NA,0,M. murinus,Teazel,NA
4940,4940,4635,BZ107,5,2.28,1.23,Selenicereus undatus,Gut-passed,NA,0,M. murinus,Teazel,NA
4941,4941,4636,BZ107,6,2.23,1.41,Selenicereus undatus,Gut-passed,4/25/23,1,M. murinus,Teazel,27
4942,4942,4637,BZ107,7,2.19,1.32,Selenicereus undatus,Gut-passed,4/19/23,1,M. murinus,Teazel,21
4943,4943,4638,BZ107,8,2.34,1.41,Selenicereus undatus,Gut-passed,NA,0,M. murinus,Teazel,NA
4944,4944,4639,BZ107,9,2.33,1.29,Selenicereus undatus,Gut-passed,4/12/23,1,M. murinus,Teazel,14
4945,4945,4640,BZ107,10,2.21,1.23,Selenicereus undatus,Gut-passed,4/19/23,1,M. murinus,Teazel,21
4946,4946,4641,BZ107,11,2.25,1.51,Selenicereus undatus,Gut-passed,NA,0,M. murinus,Teazel,NA
4947,4947,4642,BZ107,12,2.2,1.45,Selenicereus undatus,Gut-passed,4/19/23,1,M. murinus,Teazel,21
4948,4948,4643,BZ107,13,2.19,1.25,Selenicereus undatus,Gut-passed,4/19/23,1,M. murinus,Teazel,21
4949,4949,4644,BZ107,14,2.36,1.37,Selenicereus undatus,Gut-passed,4/19/23,1,M. murinus,Teazel,21
4950,4950,4645,BZ107,15,2.25,1.22,Selenicereus undatus,Gut-passed,NA,0,M. murinus,Teazel,NA
4951,4951,4646,BZ107,16,2.16,1.46,Selenicereus undatus,Gut-passed,NA,0,M. murinus,Teazel,NA
4952,4952,4647,BZ107,17,2.44,1.5,Selenicereus undatus,Gut-passed,4/12/23,1,M. murinus,Teazel,14
4953,4953,4648,BZ107,18,2.33,1.5,Selenicereus undatus,Gut-passed,4/19/23,1,M. murinus,Teazel,21
4954,4954,4649,BZ107,19,1.99,1.23,Selenicereus undatus,Gut-passed,NA,0,M. murinus,Teazel,NA
4955,4955,4650,BZ107,20,2.37,1.28,Selenicereus undatus,Gut-passed,4/12/23,1,M. murinus,Teazel,14
4956,4956,4651,BZ107,21,2.27,1.34,Selenicereus undatus,Gut-passed,4/19/23,1,M. murinus,Teazel,21
4957,4957,4652,BZ107,22,2.3,1.38,Selenicereus undatus,Gut-passed,4/19/23,1,M. murinus,Teazel,21
4958,4958,4653,BZ107,23,2.21,1.36,Selenicereus undatus,Gut-passed,NA,0,M. murinus,Teazel,NA
4959,4959,4654,BZ107,24,2.22,1.39,Selenicereus undatus,Gut-passed,4/14/23,1,M. murinus,Teazel,16
4960,4960,4655,BZ107,25,2.2,1.31,Selenicereus undatus,Gut-passed,4/21/23,1,M. murinus,Teazel,23
4961,4961,4656,BZ107,26,2.29,1.17,Selenicereus undatus,Gut-passed,4/12/23,1,M. murinus,Teazel,14
4962,4962,5379,BZ108,1,4.57,2.69,Solanum lycopersicum,Gut-passed,4/25/23,1,M. murinus,Green Bean,27
4963,4963,5380,BZ108,2,4.4,2.38,Solanum lycopersicum,Gut-passed,4/25/23,1,M. murinus,Green Bean,27
4964,4964,5381,BZ108,3,2.26,1.31,Selenicereus undatus,Gut-passed,4/19/23,1,M. murinus,Green Bean,21
4965,4965,5382,BZ108,4,2.31,1.4,Selenicereus undatus,Gut-passed,4/14/23,1,M. murinus,Green Bean,16
